country,total_orders,total_spent,max_order_value,total_orders_7d,total_spent_7d,max_order_value_7d,total_orders_30d,total_spent_30d,max_order_value_30d,total_orders_90d,total_spent_90d,max_order_value_90d,total_orders_365d,max_order_value_365d,avg_order_value,transaction_velocity_7_30,transaction_velocity_30_90,avg_days_between_orders,weekend_purchases,weekend_share,recency_days,recency_score,frequency_score,monetary_score,rfm_score,segment_name
United Kingdom,17,7053.379999999996,85.92,0,0.0,0.0,3,786.05,85.92,6,2139.5499999999993,85.92,10,85.92,414.9047058823527,0.0,0.5,43.22,13,0.76,12,1,1,1,111,loyalists
United Kingdom,5,1143.27,102.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,102.0,228.654,0.0,0.0,15.65,0,0.0,198,4,2,3,423,hibernators
United Kingdom,4,386.9299999999999,33.9,0,0.0,0.0,0,0.0,0.0,1,129.53,10.5,2,10.5,96.73249999999997,0.0,0.0,194.47,0,0.0,56,2,2,4,224,hibernators
United Kingdom,3,360.7499999999999,23.9,0,0.0,0.0,2,173.44999999999993,14.95,2,173.44999999999993,14.95,2,14.95,120.24999999999996,0.0,1.0,343.8,0,0.0,10,1,3,4,134,loyalists
United Kingdom,2,575.3700000000001,47.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,287.68500000000006,0.0,0.0,176.0,0,0.0,514,5,3,4,534,hibernators
United Kingdom,9,3272.829999999999,38.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,25.5,363.64777777777766,0.0,0.0,71.28,3,0.33,96,3,1,1,311,loyalists
United Kingdom,1,56.4,20.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,20.4,56.4,0.0,0.0,999.0,0,0.0,254,4,5,5,455,hibernators
United Kingdom,2,329.2999999999999,23.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,164.64999999999995,0.0,0.0,337.0,0,0.0,386,4,4,4,444,hibernators
United Kingdom,3,647.5599999999998,12.48,0,0.0,0.0,1,214.91,12.48,2,457.75999999999993,12.48,3,12.48,215.85333333333327,0.0,0.5,38.18,0,0.0,24,2,3,3,233,loyalists
United Kingdom,1,197.7,31.200000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,197.7,0.0,0.0,999.0,0,0.0,661,5,5,5,555,hibernators
United Kingdom,3,650.32,49.5,0,0.0,0.0,1,169.05999999999997,49.5,2,327.2299999999998,49.5,3,49.5,216.77333333333334,0.0,0.5,59.4,0,0.0,21,2,3,3,233,loyalists
United Kingdom,3,346.55999999999995,27.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,115.51999999999998,0.0,0.0,13.08,1,0.33,667,5,3,4,534,hibernators
United Kingdom,2,188.01999999999998,89.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,89.25,94.00999999999999,0.0,0.0,94.0,1,0.5,159,3,4,5,345,hibernators
United Kingdom,2,679.02,47.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,339.51,0.0,0.0,0.0,0,0.0,382,4,3,3,433,hibernators
United Kingdom,3,376.96000000000015,12.5,0,0.0,0.0,0,0.0,0.0,1,171.06000000000006,12.5,2,12.5,125.65333333333338,0.0,0.0,215.3,0,0.0,72,3,3,4,334,hibernators
United Kingdom,1,112.85999999999999,15.12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,112.85999999999999,0.0,0.0,999.0,0,0.0,550,5,5,5,555,hibernators
United Kingdom,3,403.38000000000005,42.5,0,0.0,0.0,0,0.0,0.0,1,131.94000000000003,23.6,1,23.6,134.46,0.0,0.0,221.03,1,0.33,53,2,3,4,234,hibernators
United Kingdom,2,266.84999999999997,15.12,0,0.0,0.0,0,0.0,0.0,1,163.49999999999997,15.12,2,15.12,133.42499999999998,0.0,0.0,232.0,0,0.0,85,3,4,5,345,hibernators
United Kingdom,4,1817.539999999999,67.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,39.599999999999994,454.38499999999976,0.0,0.0,52.12,1,0.25,152,3,3,2,332,hibernators
United Kingdom,2,1112.95,826.2,0,0.0,0.0,0,0.0,0.0,1,1101.2,826.2,2,826.2,556.475,0.0,0.0,56.0,0,0.0,73,3,4,3,343,loyalists
United Kingdom,2,397.1499999999999,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,35.400000000000006,198.57499999999996,0.0,0.0,380.0,0,0.0,281,4,4,4,444,hibernators
United Kingdom,20,2779.4100000000026,81.6,0,0.0,0.0,1,273.50999999999993,19.75,2,600.7900000000002,25.0,14,58.0,138.97050000000013,0.0,0.5,36.73,4,0.2,26,2,1,2,212,loyalists
United Kingdom,1,106.1,19.8,0,0.0,0.0,1,106.1,19.8,1,106.1,19.8,1,19.8,106.1,0.0,1.0,999.0,0,0.0,29,2,5,5,255,hibernators
United Kingdom,2,368.34999999999997,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,184.17499999999998,0.0,0.0,11.0,1,0.5,467,5,4,4,544,hibernators
United Kingdom,1,300.34000000000003,30.24,0,0.0,0.0,1,300.3399999999999,30.24,1,300.3399999999999,30.24,1,30.24,300.34000000000003,0.0,1.0,999.0,0,0.0,25,2,5,4,254,hibernators
United Kingdom,2,147.3,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,73.65,0.0,0.0,2.0,0,0.0,686,5,4,5,545,hibernators
United Kingdom,2,342.83,25.200000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,25.200000000000003,171.415,0.0,0.0,85.0,1,0.5,179,3,4,4,344,hibernators
United Kingdom,7,1236.3900000000008,39.6,0,0.0,0.0,0,0.0,0.0,1,75.9,25.5,3,39.6,176.62714285714296,0.0,0.0,30.47,5,0.71,40,2,2,2,222,loyalists
United Kingdom,8,1971.870000000001,64.9,0,0.0,0.0,2,508.02,39.8,2,508.02,39.8,3,39.8,246.48375000000013,0.0,1.0,123.26,0,0.0,22,2,2,2,222,loyalists
United Kingdom,1,172.17000000000002,23.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,172.17000000000002,0.0,0.0,999.0,0,0.0,581,5,5,5,555,hibernators
United Kingdom,20,6246.930000000004,50.849999999999994,0,0.0,0.0,1,524.18,39.8,1,524.18,39.8,10,50.849999999999994,312.3465000000002,0.0,1.0,47.9,1,0.05,22,2,1,1,211,loyalists
United Kingdom,9,1186.21,60.0,0,0.0,0.0,0,0.0,0.0,2,282.40999999999997,60.0,9,60.0,131.8011111111111,0.0,0.0,39.14,3,0.33,37,2,1,2,212,loyalists
United Kingdom,3,770.0300000000002,30.599999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,256.67666666666673,0.0,0.0,114.65,1,0.33,451,5,3,3,533,hibernators
United Kingdom,10,4946.219999999999,94.5,0,0.0,0.0,0,0.0,0.0,1,652.6200000000003,70.8,2,70.8,494.62199999999996,0.0,0.0,94.4,8,0.8,82,3,1,1,311,loyalists
United Kingdom,1,184.65999999999997,14.850000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,184.65999999999997,0.0,0.0,999.0,0,0.0,392,4,5,5,455,hibernators
United Kingdom,3,383.7799999999999,19.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,127.92666666666663,0.0,0.0,182.27,1,0.33,376,4,3,4,434,hibernators
United Kingdom,1,512.31,184.32,0,0.0,0.0,0,0.0,0.0,1,512.31,184.32,1,184.32,512.31,0.0,0.0,999.0,0,0.0,73,3,4,4,344,hibernators
United Kingdom,1,546.04,50.0,0,0.0,0.0,1,546.0399999999998,50.0,1,546.0399999999998,50.0,1,50.0,546.04,0.0,1.0,999.0,0,0.0,11,1,4,4,144,loyalists
United Kingdom,3,417.9200000000001,30.599999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,139.3066666666667,0.0,0.0,155.9,1,0.33,395,4,3,4,434,hibernators
United Kingdom,4,262.64000000000004,76.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,65.66000000000001,0.0,0.0,9.75,1,0.25,548,5,2,5,525,hibernators
United Kingdom,20,10085.89,508.0,0,0.0,0.0,2,436.4,115.5,4,2555.2,375.0,9,375.0,504.29449999999997,0.0,0.5,35.53,0,0.0,16,1,1,1,111,loyalists
United Kingdom,2,324.25999999999993,20.650000000000002,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,162.12999999999997,0.0,0.0,15.0,0,0.0,668,5,4,4,544,hibernators
United Kingdom,47,9493.15,204.0,1,151.89999999999998,66.6,6,1463.7400000000007,90.0,15,2927.509999999999,204.0,39,204.0,201.98191489361702,0.16666666666666666,0.4,10.43,8,0.17,4,1,1,1,111,loyalists
United Kingdom,7,848.1400000000006,30.0,0,0.0,0.0,2,399.1899999999999,17.0,3,442.6599999999998,17.0,3,17.0,121.16285714285722,0.0,0.6666666666666666,51.63,2,0.29,12,1,2,3,123,loyalists
United Kingdom,5,1607.2200000000025,39.8,0,0.0,0.0,1,202.46999999999997,39.8,5,1607.2200000000018,39.8,5,39.8,321.4440000000005,0.0,0.2,10.56,0,0.0,14,1,2,2,122,loyalists
United Kingdom,2,1609.3700000000003,60.48,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,804.6850000000002,0.0,0.0,47.0,0,0.0,375,4,4,2,442,hibernators
United Kingdom,1,591.9599999999999,69.12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,591.9599999999999,0.0,0.0,999.0,0,0.0,393,4,4,3,443,hibernators
United Kingdom,6,96.11,7.5,0,0.0,0.0,0,0.0,0.0,2,15.25,4.16,4,5.1,16.018333333333334,0.0,0.0,139.11,0,0.0,36,2,2,5,225,hibernators
United Kingdom,5,593.1499999999999,44.849999999999994,1,117.97999999999999,44.849999999999994,1,117.97999999999999,44.849999999999994,1,117.97999999999999,44.849999999999994,2,44.849999999999994,118.62999999999997,1.0,1.0,76.04,0,0.0,4,1,2,3,123,loyalists
United Kingdom,1,124.77999999999999,10.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,124.77999999999999,0.0,0.0,999.0,0,0.0,737,5,5,5,555,hibernators
United Kingdom,12,6021.049999999996,612.0,0,0.0,0.0,0,0.0,0.0,1,236.39999999999998,175.2,6,350.4,501.7541666666663,0.0,0.0,80.05,4,0.33,71,3,1,1,311,loyalists
United Kingdom,1,180.61,19.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,180.61,0.0,0.0,999.0,0,0.0,374,4,5,5,455,hibernators
United Kingdom,1,334.62,76.32000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,334.62,0.0,0.0,999.0,0,0.0,406,4,5,4,454,hibernators
United Kingdom,5,2154.0800000000013,274.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,430.81600000000026,0.0,0.0,9.79,0,0.0,420,5,2,2,522,hibernators
United Kingdom,2,449.25,16.95,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,224.625,0.0,0.0,0.0,0,0.0,421,5,4,4,544,hibernators
United Kingdom,1,298.40000000000003,41.76,0,0.0,0.0,0,0.0,0.0,1,298.4,41.76,1,41.76,298.40000000000003,0.0,0.0,999.0,0,0.0,51,2,5,4,254,hibernators
United Kingdom,4,701.96,159.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,175.49,0.0,0.0,25.4,0,0.0,598,5,2,3,523,hibernators
United Kingdom,1,133.34000000000003,17.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,133.34000000000003,0.0,0.0,999.0,0,0.0,374,4,5,5,455,hibernators
United Kingdom,6,2376.170000000003,50.8,1,406.86000000000007,40.8,1,406.86000000000007,40.8,1,406.86000000000007,40.8,5,50.8,396.0283333333338,1.0,1.0,102.4,2,0.33,5,1,2,2,122,loyalists
Other,4,1165.0900000000001,65.25,0,0.0,0.0,1,288.43,65.25,1,288.43,65.25,4,65.25,291.27250000000004,0.0,1.0,72.38,0,0.0,22,2,3,3,233,loyalists
Other,5,4756.740000000002,106.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,65.4,951.3480000000003,0.0,0.0,147.68,0,0.0,298,4,2,1,421,hibernators
United Kingdom,3,398.7,31.8,1,111.05,17.700000000000003,1,111.05,17.700000000000003,1,111.05,17.700000000000003,3,31.8,132.9,1.0,1.0,162.92,0,0.0,1,1,3,4,134,loyalists
United Kingdom,1,35.400000000000006,17.700000000000003,0,0.0,0.0,0,0.0,0.0,1,35.400000000000006,17.700000000000003,1,17.700000000000003,35.400000000000006,0.0,0.0,999.0,1,1.0,33,2,5,5,255,hibernators
United Kingdom,1,155.37000000000003,14.850000000000001,0,0.0,0.0,0,0.0,0.0,1,155.3700000000001,14.850000000000001,1,14.850000000000001,155.37000000000003,0.0,0.0,999.0,0,0.0,49,2,5,5,255,hibernators
United Kingdom,1,338.46000000000004,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,338.46000000000004,0.0,0.0,999.0,0,0.0,723,5,5,4,554,hibernators
United Kingdom,2,569.82,63.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,284.91,0.0,0.0,31.0,0,0.0,414,5,3,4,534,hibernators
United Kingdom,3,342.2400000000001,30.0,1,114.14,15.9,3,342.23999999999995,30.0,3,342.24,30.0,3,30.0,114.08000000000004,0.3333333333333333,1.0,10.68,0,0.0,2,1,3,4,134,loyalists
United Kingdom,1,109.82999999999998,29.7,0,0.0,0.0,0,0.0,0.0,1,109.83,29.7,1,29.7,109.82999999999998,0.0,0.0,999.0,1,1.0,47,2,5,5,255,hibernators
United Kingdom,8,1535.3300000000002,59.699999999999996,0,0.0,0.0,0,0.0,0.0,5,1164.72,39.75,8,59.699999999999996,191.91625000000002,0.0,0.0,20.38,1,0.13,42,2,2,2,222,loyalists
United Kingdom,13,5479.6399999999985,110.5,0,0.0,0.0,1,453.4000000000001,69.12,2,940.8,69.12,4,69.12,421.51076923076914,0.0,0.5,68.5,4,0.31,26,2,1,1,211,loyalists
United Kingdom,1,318.15,19.799999999999997,0,0.0,0.0,0,0.0,0.0,1,318.15000000000003,19.799999999999997,1,19.799999999999997,318.15,0.0,0.0,999.0,0,0.0,42,2,5,4,254,hibernators
United Kingdom,1,175.90000000000003,9.95,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,175.90000000000003,0.0,0.0,999.0,0,0.0,443,5,5,5,555,hibernators
United Kingdom,210,64606.2999999981,229.5,3,1907.3800000000003,118.80000000000001,14,7334.869999999977,118.80000000000001,43,17106.100000000068,118.80000000000001,121,226.8,307.6490476190386,0.21428571428571427,0.32558139534883723,3.82,31,0.15,1,1,1,1,111,champions
United Kingdom,1,430.6900000000001,54.24,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,430.6900000000001,0.0,0.0,999.0,0,0.0,602,5,4,4,544,hibernators
United Kingdom,2,312.6499999999998,15.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,15.0,156.3249999999999,0.0,0.0,108.0,1,0.5,303,4,4,4,444,hibernators
Other,1,51.56,15.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,15.0,51.56,0.0,0.0,999.0,0,0.0,106,3,5,5,355,hibernators
United Kingdom,4,576.14,39.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,144.035,0.0,0.0,4.06,0,0.0,555,5,2,4,524,hibernators
United Kingdom,2,125.74000000000001,76.32000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,62.870000000000005,0.0,0.0,130.0,0,0.0,515,5,4,5,545,hibernators
United Kingdom,30,3346.6599999999985,306.0,0,0.0,0.0,0,0.0,0.0,1,79.6,79.6,9,148.72,111.55533333333328,0.0,0.0,30.95,4,0.13,81,3,1,1,311,loyalists
United Kingdom,7,704.2099999999999,71.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,63.75,100.60142857142856,0.0,0.0,75.26,1,0.14,218,4,2,3,423,hibernators
United Kingdom,155,50601.119999999704,122.39999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,326.4588387096755,0.0,0.0,3.03,17,0.11,372,4,1,1,411,loyalists
United Kingdom,6,1552.3500000000008,64.35,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,258.72500000000014,0.0,0.0,43.0,1,0.17,422,5,2,2,522,hibernators
United Kingdom,5,657.8100000000002,38.35,0,0.0,0.0,2,114.34,8.3,2,114.34,8.3,2,8.3,131.56200000000004,0.0,1.0,165.12,0,0.0,11,1,2,3,123,loyalists
United Kingdom,3,1596.2899999999997,76.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,532.0966666666666,0.0,0.0,202.2,0,0.0,407,4,3,2,432,hibernators
United Kingdom,6,1068.5000000000011,102.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,102.0,178.0833333333335,0.0,0.0,86.94,0,0.0,185,3,2,3,323,hibernators
United Kingdom,1,208.96999999999997,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,208.96999999999997,0.0,0.0,999.0,0,0.0,372,4,5,5,455,hibernators
United Kingdom,4,1418.03,433.92,1,275.4,71.39999999999999,1,275.4,71.39999999999999,1,275.4,71.39999999999999,4,433.92,354.5075,1.0,1.0,148.8,1,0.25,1,1,3,2,132,loyalists
United Kingdom,21,23578.839999999997,1695.0,1,1712.1,955.5,2,4052.1,955.5,6,9623.02,1356.0,19,1695.0,1122.8019047619046,0.5,0.3333333333333333,36.36,0,0.0,4,1,1,1,111,champions
United Kingdom,30,11316.050000000008,462.0,1,738.72,71.6,1,738.72,71.6,3,1474.4100000000003,71.6,11,163.2,377.20166666666694,1.0,0.3333333333333333,32.82,14,0.47,5,1,1,1,111,loyalists
United Kingdom,1,141.92,39.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,39.6,141.92,0.0,0.0,999.0,0,0.0,304,4,5,5,455,hibernators
United Kingdom,4,717.3900000000002,47.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,179.34750000000005,0.0,0.0,132.57,0,0.0,368,4,2,3,423,hibernators
United Kingdom,18,5088.2899999999945,127.5,1,437.7400000000002,25.5,3,798.39,30.0,3,798.3899999999998,30.0,8,61.199999999999996,282.68277777777746,0.3333333333333333,1.0,47.82,0,0.0,3,1,1,1,111,loyalists
United Kingdom,4,1254.8900000000012,90.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,90.0,313.7225000000003,0.0,0.0,78.46,0,0.0,323,4,3,2,432,hibernators
United Kingdom,12,5360.479999999998,119.39999999999999,0,0.0,0.0,0,0.0,0.0,2,1374.7199999999993,102.0,5,102.0,446.7066666666665,0.0,0.0,51.82,4,0.33,59,3,1,1,311,loyalists
United Kingdom,5,876.5699999999995,45.0,0,0.0,0.0,1,116.78000000000002,25.5,2,354.0,25.5,3,25.5,175.3139999999999,0.0,0.5,130.73,2,0.4,12,1,2,3,123,loyalists
United Kingdom,46,26310.090000000084,356.40000000000003,0,0.0,0.0,0,0.0,0.0,8,3508.98,175.2,20,285.6,571.9584782608714,0.0,0.0,18.23,2,0.04,30,2,1,1,211,loyalists
United Kingdom,3,1134.95,210.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,75.0,378.31666666666666,0.0,0.0,282.32,0,0.0,142,3,3,3,333,hibernators
United Kingdom,15,1531.1,561.6,0,0.0,0.0,2,200.39000000000001,29.700000000000003,2,200.39000000000001,29.700000000000003,6,561.6,102.07333333333332,0.0,1.0,74.33,0,0.0,30,2,1,2,212,loyalists
United Kingdom,1,227.14999999999998,29.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,227.14999999999998,0.0,0.0,999.0,0,0.0,386,4,5,5,455,hibernators
United Kingdom,7,723.7899999999997,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,22.5,103.39857142857139,0.0,0.0,92.49,1,0.14,107,3,2,3,323,hibernators
United Kingdom,13,2753.2899999999986,520.1999999999999,1,249.84999999999994,34.86,2,622.0199999999998,52.199999999999996,5,1120.5200000000007,52.199999999999996,11,52.199999999999996,211.79153846153835,0.5,0.4,46.79,0,0.0,2,1,1,2,112,loyalists
United Kingdom,5,1068.95,79.19999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,33.0,213.79000000000002,0.0,0.0,147.34,2,0.4,204,4,2,3,423,hibernators
United Kingdom,1,235.87,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,235.87,0.0,0.0,999.0,0,0.0,381,4,5,5,455,hibernators
United Kingdom,18,6135.949999999996,153.0,0,0.0,0.0,0,0.0,0.0,1,272.04,61.199999999999996,4,106.2,340.8861111111109,0.0,0.0,39.38,0,0.0,80,3,1,1,311,loyalists
United Kingdom,6,683.4599999999999,76.45,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,76.45,113.90999999999998,0.0,0.0,27.14,0,0.0,185,3,2,3,323,hibernators
United Kingdom,1,167.1,13.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,167.1,0.0,0.0,999.0,0,0.0,688,5,5,5,555,hibernators
United Kingdom,3,3424.02,1275.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1141.34,0.0,0.0,159.67,0,0.0,399,4,3,1,431,hibernators
United Kingdom,1,237.61,79.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,79.6,237.61,0.0,0.0,999.0,0,0.0,170,3,5,5,355,hibernators
United Kingdom,3,1378.9299999999998,67.85000000000001,0,0.0,0.0,0,0.0,0.0,1,379.45000000000005,47.2,1,47.2,459.64333333333326,0.0,0.0,338.96,0,0.0,43,2,3,2,232,loyalists
United Kingdom,1,178.51999999999998,129.35999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,129.35999999999999,178.51999999999998,0.0,0.0,999.0,1,1.0,173,3,5,5,355,hibernators
United Kingdom,3,824.9200000000002,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,30.599999999999998,274.9733333333334,0.0,0.0,216.89,0,0.0,364,4,3,3,433,hibernators
United Kingdom,1,133.35,55.800000000000004,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,55.800000000000004,133.35,0.0,0.0,999.0,0,0.0,304,4,5,5,455,hibernators
United Kingdom,2,291.5599999999999,35.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,145.77999999999994,0.0,0.0,0.0,0,0.0,379,4,4,4,444,hibernators
United Kingdom,7,988.4200000000003,51.0,1,181.18999999999997,23.4,2,466.5399999999998,51.0,3,544.9899999999997,51.0,4,51.0,141.2028571428572,0.5,0.6666666666666666,94.72,0,0.0,3,1,2,3,123,loyalists
United Kingdom,20,2693.47,69.6,1,104.53,14.75,1,104.53,14.75,1,104.53,14.75,2,42.5,134.6735,1.0,1.0,43.12,0,0.0,3,1,1,2,112,loyalists
United Kingdom,1,156.34000000000003,11.7,0,0.0,0.0,1,156.34,11.7,1,156.34,11.7,1,11.7,156.34000000000003,0.0,1.0,999.0,1,1.0,12,1,5,5,155,loyalists
United Kingdom,6,1542.6000000000001,181.05,0,0.0,0.0,0,0.0,0.0,1,491.57000000000005,118.8,3,118.8,257.1,0.0,0.0,119.53,0,0.0,31,2,2,2,222,loyalists
United Kingdom,1,71.45,15.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,15.9,71.45,0.0,0.0,999.0,0,0.0,129,3,5,5,355,hibernators
United Kingdom,25,1807.440000000001,106.0,0,0.0,0.0,1,72.0,72.0,4,418.9999999999999,72.0,8,72.0,72.29760000000005,0.0,0.25,29.32,0,0.0,21,2,1,2,212,loyalists
United Kingdom,7,746.4200000000001,47.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,47.6,106.63142857142859,0.0,0.0,27.9,0,0.0,212,4,2,3,423,hibernators
United Kingdom,2,586.89,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,30.0,293.445,0.0,0.0,39.0,0,0.0,322,4,3,4,434,hibernators
United Kingdom,1,203.85999999999999,20.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,20.4,203.85999999999999,0.0,0.0,999.0,0,0.0,162,3,5,5,355,hibernators
United Kingdom,3,244.09999999999997,91.8,0,0.0,0.0,0,0.0,0.0,2,102.0,91.8,3,91.8,81.36666666666666,0.0,0.0,49.5,0,0.0,56,2,3,5,235,hibernators
United Kingdom,1,107.21000000000004,21.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,21.0,107.21000000000004,0.0,0.0,999.0,0,0.0,225,4,5,5,455,hibernators
United Kingdom,17,2284.210000000001,149.25,0,0.0,0.0,0,0.0,0.0,1,123.06000000000003,9.9,7,149.25,134.36529411764712,0.0,0.0,22.2,2,0.12,71,3,1,2,312,loyalists
United Kingdom,1,95.44999999999999,15.0,0,0.0,0.0,0,0.0,0.0,1,95.44999999999999,15.0,1,15.0,95.44999999999999,0.0,0.0,999.0,0,0.0,44,2,5,5,255,hibernators
United Kingdom,1,256.32,152.64000000000001,0,0.0,0.0,1,256.32,152.64000000000001,1,256.32,152.64000000000001,1,152.64000000000001,256.32,0.0,1.0,999.0,0,0.0,23,2,5,5,255,loyalists
United Kingdom,9,1973.1400000000017,339.45,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,14.95,219.23777777777798,0.0,0.0,65.77,0,0.0,172,3,1,2,312,hibernators
United Kingdom,4,299.1800000000001,25.5,0,0.0,0.0,0,0.0,0.0,1,52.21999999999999,15.299999999999999,2,15.299999999999999,74.79500000000003,0.0,0.0,186.78,0,0.0,85,3,2,4,324,hibernators
United Kingdom,1,154.55000000000004,17.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,17.4,154.55000000000004,0.0,0.0,999.0,1,1.0,159,3,5,5,355,hibernators
United Kingdom,2,112.19999999999999,34.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,34.8,56.099999999999994,0.0,0.0,0.0,0,0.0,190,4,4,5,445,hibernators
United Kingdom,2,140.38,30.0,0,0.0,0.0,1,110.38000000000001,16.95,1,110.38000000000001,16.95,1,16.95,70.19,0.0,1.0,492.0,0,0.0,29,2,4,5,245,loyalists
United Kingdom,1,216.39999999999995,40.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,216.39999999999995,0.0,0.0,999.0,0,0.0,546,5,5,5,555,hibernators
United Kingdom,1,381.09000000000003,25.200000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,381.09000000000003,0.0,0.0,999.0,0,0.0,394,4,4,4,444,hibernators
United Kingdom,1,181.06999999999996,29.849999999999998,0,0.0,0.0,1,181.06999999999996,29.849999999999998,1,181.06999999999996,29.849999999999998,1,29.849999999999998,181.06999999999996,0.0,1.0,999.0,0,0.0,21,2,5,5,255,hibernators
United Kingdom,13,2023.4200000000008,204.0,0,0.0,0.0,0,0.0,0.0,1,181.25,181.25,3,181.25,155.64769230769235,0.0,0.0,49.15,3,0.23,71,3,1,2,312,loyalists
United Kingdom,1,72.9,16.95,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,16.95,72.9,0.0,0.0,999.0,0,0.0,247,4,5,5,455,hibernators
